,Rank,Key,ScoreNorm,Score
982,338,Proceedings International Conference Aspect Oriented Software Development,0.01010101010101007,0.0004616805170821807
983,338,Proceedings International Conference Weblogs Social Media,0.010101010101010095,0.00046168051708218177
984,338,PROFES Product Focused Software Process Improvement,0.010101010101010144,0.00046168051708218405
985,338,Progress Pattern Recognition Image Analysis Computer Vision Applications Iberoamerican Congress CIARP,0.010101010101010095,0.00046168051708218177
986,338,Psychology Programming Interest Group Annual Conference,0.01010101010101007,0.0004616805170821807
987,338,RAIRO. Recherche Operationnelle,0.010101010101010144,0.00046168051708218405
988,338,Requirements Patterns RePa International Workshop,0.01010101010101007,0.0004616805170821807
989,338,Requirements Run Time RunTime International Workshop,0.01010101010101007,0.0004616805170821807
990,338,RESI : Revista Eletronica de Sistemas de Informacao,0.010101010101010095,0.00046168051708218177
991,338,Reunao Anual SBPC,0.010101010101010144,0.00046168051708218405
992,338,Revista Comunicacao Midiatica (Online),0.01010101010101007,0.0004616805170821807
993,338,Revista do Tribunal de Contas do Estado do Rio de Janeiro,0.01010101010101007,0.0004616805170821807
994,338,Revista Estatistica Universidade Federal Ouro Preto,0.010101010101010095,0.00046168051708218177
995,338,Revista Iberoamericana de Ciencia Tecnologia y Sociedad (En Linea),0.010101010101010144,0.00046168051708218405
996,338,Rio Pipeline,0.010101010101010095,0.00046168051708218177
997,338,Salao Ferramentas,0.010101010101010144,0.00046168051708218405
998,338,SBC WPerformance Workshop Desempenho Sistemas Computacionais Comunicacao,0.010101010101010144,0.00046168051708218405
999,338,SBCARS Simposio Brasileiro Componentes Arquiteturas Reutilizacao Software,0.01010101010101007,0.0004616805170821807
1000,338,SBCUP CSBC Simposio Brasileiro Computacao Ubiqua Pervasiva,0.010101010101010095,0.00046168051708218177
1001,338,SBGames Simposio Brasileiro Games Entretenimento DIgital,0.010101010101010095,0.00046168051708218177
1002,338,SBPO,0.010101010101010144,0.00046168051708218405
1003,338,SBRC imposio Brasileiro Redes Computadores Sistemas Distribuidos,0.010101010101010095,0.00046168051708218177
1004,338,SBRC Simposio Brasileiro Redes Computadores,0.010101010101010095,0.00046168051708218177
1005,338,SBRC Simposio Brasileiro Redes Computadores Sistemas Distribuidos,0.010101010101010095,0.00046168051708218177
1006,338,Scientometrics (Print),0.010101010101010095,0.00046168051708218177
1007,338,SCOPES International Workshop Software Compilers Embedded Systems,0.010101010101010095,0.00046168051708218177
1008,338,SEA,0.01010101010101007,0.0004616805170821807
1009,338,"Seguranca, Justica e Cidadania: Pesquisas Aplicadas em Seguranca Publica",0.010101010101010144,0.00046168051708218405
1010,338,SEKE,0.010101010101010144,0.00046168051708218405
1011,338,SEKE International Conference Software Engineering Knowledge Engineering,0.010101010101010144,0.00046168051708218405
1012,338,SEMANTICS International Conference Semantic Systems,0.01010101010101007,0.0004616805170821807
1013,338,Seminar Requirements Management Novel Perspectives Challenges,0.01010101010101007,0.0004616805170821807
1014,338,Seminario Integrado de Software e Hardware,0.010101010101010095,0.00046168051708218177
1015,338,Seminario Integrado Hardware Software,0.010101010101010095,0.00046168051708218177
1016,338,Seminario Integrado Hardware Software Belo Horizonte Anais Seminario Integrado Hardware Software,0.010101010101010095,0.00046168051708218177
1017,338,Seminario Metodologia IBGE Reuniao IASI Instituto Interamericano Estatistica sobre Estatistica Publica,0.010101010101010144,0.00046168051708218405
1018,338,Seminario Nacional Historia Ciencia Tecnologia,0.010101010101010144,0.00046168051708218405
1019,338,SEMINARIO PESQUISA ONTOLOGIA BRASIL,0.010101010101010144,0.00046168051708218405
1020,338,Seminario sobre Linguagens Ferramentas para Programacao Multithread Paralela Distribuida,0.010101010101010095,0.00046168051708218177
1021,338,Sessao Demos Simposio Brasileiro Banco Dados,0.010101010101010095,0.00046168051708218177
1022,338,Sessao ferramentas congresso Brasileiro Software Teoria Pratica,0.010101010101010144,0.00046168051708218405
1023,338,Sessao Posteres Simposio Brasileiro Banco Dados,0.010101010101010095,0.00046168051708218177
1024,338,SIAM International Conference Data Mining SDM,0.010101010101010095,0.00046168051708218177
1025,338,SIAM International Conference on Data Mining,0.010101010101010095,0.00046168051708218177
1026,338,SIAM Journal on Optimization (Print),0.010101010101010144,0.00046168051708218405
1027,338,SIAMl Conference Optimization,0.010101010101010144,0.00046168051708218405
1028,338,SIBGRAPI Conference Graphics Patterns Images Tutorials SIBGRAPI,0.01010101010101007,0.0004616805170821807
1029,338,SIBGRAPI Conference Graphics Patterns Images Tutorials SIBGRAPIT,0.010101010101010144,0.00046168051708218405
1030,338,Sibgrapi International Conference Graphics Patterns Images,0.010101010101010144,0.00046168051708218405
1031,338,SIBGRAPI Special Session Works Progress,0.010101010101010144,0.00046168051708218405
1032,338,SIBGRAPI Works Progress,0.010101010101010144,0.00046168051708218405
1033,338,SIGMOD Record,0.010101010101010095,0.00046168051708218177
1034,338,SIMMAC Internatiional SymposiumMethods Applied ScienciesSimposio Internacional Metodos Matematicos aplicados las Cienciasl,0.010101010101010144,0.00046168051708218405
1035,338,SIMMAC Simposio Internacional Metodos Matematicos Aplicados las Ciencias,0.010101010101010144,0.00046168051708218405
1036,338,Simposi Brasileiro sobre Fatores Humanos Sistemas Computacionais,0.01010101010101007,0.0004616805170821807
1037,338,Simposio Brasileiro Bancos Dados SBBD,0.010101010101010095,0.00046168051708218177
1038,338,Simposio Brasileiro Bancos Dados Short Papers,0.010101010101010144,0.00046168051708218405
1039,338,Simposio Brasileiro Componentes Arquiteturas Reutilizacao Software SBCARS,0.010101010101010095,0.00046168051708218177
1040,338,Simposio Brasileiro Computacao Ubiqua Pervasiva CSBC SBCUP,0.010101010101010095,0.00046168051708218177
1041,338,Simposio Brasileiro de Sistemas de Informacao,0.010101010101010144,0.00046168051708218405
1042,338,Simposio Brasileiro Engenharia Software SBES,0.01010101010101007,0.0004616805170821807
1043,338,Simposio Brasileiro Games Entretenimento DIgital,0.010101010101010095,0.00046168051708218177
1044,338,Simposio Brasileiro Informatica Educacao SBIE,0.010101010101010144,0.00046168051708218405
1045,338,Simposio Brasileiro Inteligencia Artificial,0.010101010101010095,0.00046168051708218177
1046,338,Simposio Brasileiro Qualidade Software Concurso Teses Dissertacoes,0.010101010101010144,0.00046168051708218405
1047,338,Simposio Brasileiro Qualidade Software Concurso Teses dissertacoes Qualidade Software,0.010101010101010144,0.00046168051708218405
1048,338,Simposio Brasileiro Qualidade Software Relato Experiencia,0.010101010101010144,0.00046168051708218405
1049,338,Simposio Brasileiro Qualidade Software relato experiencia,0.010101010101010144,0.00046168051708218405
1050,338,Simposio Brasileiro Qualidade Software Relatos Experiencia,0.010101010101010144,0.00046168051708218405
1051,338,Simposio Brasileiro Redes Computadores SBRC,0.010101010101010095,0.00046168051708218177
1052,338,Simposio Brasileiro Redes Computadores Sistemas Distribuidos Salao Ferramentas,0.010101010101010144,0.00046168051708218405
1053,338,Simposio Brasileiro Redes Computadores Sistemas Distribuidos SBRC Salao Ferramentas,0.01010101010101007,0.0004616805170821807
1054,338,Simposio Brasileiro Seguranca Informacao Sistemas Computacionais Workshop Forense Computacional,0.010101010101010095,0.00046168051708218177
1055,338,Simposio Brasileiro Sensoriamento Remoto,0.010101010101010095,0.00046168051708218177
1056,338,Simposio Brasileiro Sensoriamento Remoto SBSR,0.010101010101010144,0.00046168051708218405
1057,338,Simposio Brasileiro Sistema Informacao,0.010101010101010144,0.00046168051708218405
1058,338,Simposio Brasileiro Sistema Informacao SBSI,0.010101010101010144,0.00046168051708218405
1059,338,Simposio Brasileiro Sistemas Computacao,0.010101010101010095,0.00046168051708218177
1060,338,Simposio Brasileiro sobre Fatores Humanos em Sistemas Computacionais,0.01010101010101007,0.0004616805170821807
1061,338,Simposio Brasileiro sobre Fatores Humanos Sistemas Computacionais IHC,0.01010101010101007,0.0004616805170821807
1062,338,Simposio Computacao Sul Capixaba,0.010101010101010144,0.00046168051708218405
1063,338,SIMPOSIO NACIONAL HISTORIA ANPUH,0.010101010101010144,0.00046168051708218405
1064,338,Simposio Nacional Probabilidade Estatistica,0.010101010101010095,0.00046168051708218177
1065,338,Simposio Realidade Virtual Aumentada SVR,0.01010101010101007,0.0004616805170821807
1066,338,Simposio Sistemas Computacionais WSCAD SSC,0.010101010101010095,0.00046168051708218177
1067,338,Simposios Nacional Tecnologia Sociedade,0.010101010101010144,0.00046168051708218405
1068,338,Social Interaction Spatially Separated Environments Workshop,0.01010101010101007,0.0004616805170821807
1069,338,Society the Social Studies Science Annual Meeting,0.010101010101010144,0.00046168051708218405
1070,338,Software and Systems Modeling (Print),0.010101010101010144,0.00046168051708218405
1071,338,Software Engineering Education Training CSEE IEEE Conference,0.010101010101010095,0.00046168051708218177
1072,338,Software Engineering Notes,0.010101010101010144,0.00046168051708218405
1073,338,SPIE Medical Imaging,0.010101010101010095,0.00046168051708218177
1074,338,SPOLM,0.010101010101010144,0.00046168051708218405
1075,338,Spring Simulation Multiconference Agent Directed Simulation Simposium ADS,0.01010101010101007,0.0004616805170821807
1076,338,STAT INTERFACE,0.010101010101010095,0.00046168051708218177
1077,338,Studia Logica,0.01010101010101007,0.0004616805170821807
1078,338,Supercomputing,0.010101010101010144,0.00046168051708218405
1079,338,Symposium on String Processing and Information Retrieval,0.010101010101010095,0.00046168051708218177
1080,338,Symposium Scientific Instrument Commission,0.010101010101010144,0.00046168051708218405
1081,338,Symposium String processing Information Retrieval SPIRE,0.010101010101010095,0.00046168051708218177
1082,338,TEI international conference Tangible embedded embodied interaction,0.01010101010101007,0.0004616805170821807
1083,338,Tematicas (UNICAMP),0.010101010101010144,0.00046168051708218405
1084,338,Tempo Brasileiro,0.010101010101010144,0.00046168051708218405
1085,338,Tenth International Conference Entertainment Computing ICEC,0.01010101010101007,0.0004616805170821807
1086,338,tenth Mexican International Conference Artificial Intelligence MICAI,0.010101010101010095,0.00046168051708218177
1087,338,The Journal of Biological Chemistry (Print),0.010101010101010095,0.00046168051708218177
1088,338,The Visual Computer (Internet),0.01010101010101007,0.0004616805170821807
1089,338,Towards Digital Earth Search Discover Share Geographical Data Workshop Future Internet Symposium DE,0.010101010101010095,0.00046168051708218177
1090,338,Transactions on Large-Scale Data and Knowledge-Centered Systems,0.010101010101010144,0.00046168051708218405
1091,338,Twentieth International Conference Parallel Architectures Compilation Techniques,0.010101010101010095,0.00046168051708218177
1092,338,Twenty International Conference Software Engineering Knowledge Engineering SEKE,0.010101010101010144,0.00046168051708218405
1093,338,Understanding Development Through ActorNetwork Theory,0.010101010101010144,0.00046168051708218405
1094,338,Urban Data Management Symposium UDMS,0.010101010101010095,0.00046168051708218177
1095,338,Vietnam Journal of Mathematics,0.010101010101010144,0.00046168051708218405
1096,338,Virtual Reality Waltham Cross,0.01010101010101007,0.0004616805170821807
1097,338,VRCAI International Conference Virtual Reality Continuum Its Applications Industry,0.01010101010101007,0.0004616805170821807
1098,338,WAMPS Workshop Anial MPS,0.010101010101010144,0.00046168051708218405
1099,338,WBPM Workshop Business Process Management,0.01010101010101007,0.0004616805170821807
1100,338,WCAMA Workshop Computacao Aplicada Gestao Meio Ambiente Recursos Naturais,0.010101010101010144,0.00046168051708218405
1101,338,Web Linked Entities Workshop conjuction with International Semantic Web Conference ISWC,0.01010101010101007,0.0004616805170821807
1102,338,Web Science conference,0.010101010101010095,0.00046168051708218177
1103,338,WEBIST International Conference Web Information Systems Technologies,0.01010101010101007,0.0004616805170821807
1104,338,WebMedia Simposio Brasileiro Sistemas Multimidia Web,0.010101010101010095,0.00046168051708218177
1105,338,Webmedia Simposio Brasileiro Sistemas Multimidia Web,0.01010101010101007,0.0004616805170821807
1106,338,WebMidia Simposio Brasileiro Sistemas Multimidia Web,0.010101010101010095,0.00046168051708218177
1107,338,WER Workshop Engenharia Requisitos,0.01010101010101007,0.0004616805170821807
1108,338,WER Worshop Engenharia Requisitos,0.01010101010101007,0.0004616805170821807
1109,338,WETICE,0.010101010101010144,0.00046168051708218405
1110,338,WGRS Workshop Gerencia Operacao Redes Servicos,0.010101010101010095,0.00046168051708218177
1111,338,Wikipedia Academy Research Free Knowledge,0.010101010101010144,0.00046168051708218405
1112,338,Wirtschaftsinformatik,0.01010101010101007,0.0004616805170821807
1113,338,WISM International Workshop Web Information Systems Modeling,0.010101010101010095,0.00046168051708218177
1114,338,Workshop Applications Multi Core Architecture,0.010101010101010144,0.00046168051708218405
1115,338,Workshop Approximation Online Algorithms WAOA,0.010101010101010144,0.00046168051708218405
1116,338,Workshop Aspect Oriented Modeling MODELS,0.01010101010101007,0.0004616805170821807
1117,338,Workshop Assessment Contemporary Modularization Techniques ACoM located with International Software Product Line Conference,0.01010101010101007,0.0004616805170821807
1118,338,Workshop Autonomic Distributed Systems WoSIDA,0.010101010101010095,0.00046168051708218177
1119,338,Workshop Brasileiro Desenvolvimento Software Dirigido por Modelos DSDM contexto CBSoft,0.01010101010101007,0.0004616805170821807
1120,338,Workshop Brasileiro Otimizacao Engenharia Software WOES,0.010101010101010144,0.00046168051708218405
1121,338,Workshop Brasileiro Science,0.010101010101010144,0.00046168051708218405
1122,338,Workshop Brazilian Web Science Institute,0.01010101010101007,0.0004616805170821807
1123,338,Workshop Computational Intelligence,0.010101010101010144,0.00046168051708218405
1124,338,Workshop de Computacao Aplicada em Governo Eletronico,0.010101010101010095,0.00046168051708218177
1125,338,Workshop Desempenho Sistemas Computacionais Comunicacao WPERFORMANCE,0.010101010101010095,0.00046168051708218177
1126,338,Workshop Desenvolvimento Rapido Aplicacoes WDRA,0.010101010101010095,0.00046168051708218177
1127,338,workshop Developing tools plug ins,0.01010101010101007,0.0004616805170821807
1128,338,Workshop digital interativa WebMedia,0.01010101010101007,0.0004616805170821807
1129,338,workshop Domain Specific Aspect Languages,0.010101010101010095,0.00046168051708218177
1130,338,Workshop em Desempenho de Sistemas Computacionais e de Comunicacao,0.010101010101010144,0.00046168051708218405
1131,338,Workshop Emerging Computational Methods the Life Sciences,0.010101010101010144,0.00046168051708218405
1132,338,Workshop Emerging Trends Software Metrics,0.010101010101010095,0.00046168051708218177
1133,338,Workshop Engenharia Requisitos WER,0.01010101010101007,0.0004616805170821807
1134,338,Workshop Escola Sistemas Agentes seus Ambientes Aplicacoes WESAAC,0.01010101010101007,0.0004616805170821807
1135,338,Workshop Exception Handling Contemporary Software Systems located with Latin American Symposium Dependable Computing LADC,0.01010101010101007,0.0004616805170821807
1136,338,Workshop Exception Handling ICSE,0.01010101010101007,0.0004616805170821807
1137,338,Workshop Gerencia Operacao Redes Servicos Simposio Brasileiro Redes Computadores Sistemas Distribuidos,0.010101010101010095,0.00046168051708218177
1138,338,Workshop Gerencia Operacao Redes Servicos WGRS,0.010101010101010095,0.00046168051708218177
1139,338,Workshop Informatica Escola WIE,0.010101010101010095,0.00046168051708218177
1140,338,Workshop Informatica Medica WIM Congresso Sociedade Brasileira Computacao CSBC,0.01010101010101007,0.0004616805170821807
1141,338,Workshop Investigadores Ciencias Computacion,0.010101010101010095,0.00046168051708218177
1142,338,Workshop Investigadores Ciencias Computacion WICC,0.010101010101010095,0.00046168051708218177
1143,338,Workshop Language Social Media LSM,0.010101010101010095,0.00046168051708218177
1144,338,Workshop Language Social Media LSM Annual Meeting Association Computational Linguistics Human Language Technologies,0.010101010101010095,0.00046168051708218177
1145,338,Workshop Languages Tools Multithreaded Parallel Distributed Programming,0.010101010101010095,0.00046168051708218177
1146,338,Workshop Legal Ontologies Arti cial Intelligence Techniques,0.01010101010101007,0.0004616805170821807
1147,338,Workshop Location Based Social Networks conjunction with ACM International Conference Ubiquitous Computing,0.010101010101010095,0.00046168051708218177
1148,338,Workshop Location Network Design Transportation Logistics,0.010101010101010095,0.00046168051708218177
1149,338,Workshop Logical Semantic Frameworks,0.01010101010101007,0.0004616805170821807
1150,338,Workshop Manutencao Software Moderna SBQS,0.010101010101010144,0.00046168051708218405
1151,338,Workshop Manutencao Software Moderna WMSWM Simposio Brasileiro Qualidade Software,0.010101010101010144,0.00046168051708218405
1152,338,Workshop olhar sociotecnico sobre Engenharia Software Simposio Brasileiro Qualidade Software,0.010101010101010144,0.00046168051708218405
1153,338,Workshop on Autonomic Distributed Systems,0.010101010101010095,0.00046168051708218177
1154,338,Workshop on Geographic Information Retrieval,0.010101010101010095,0.00046168051708218177
1155,338,Workshop on Workflows in Support of Large--Scale Science,0.010101010101010144,0.00046168051708218405
1156,338,Workshop Pesquisa Experimental Internet Futuro WPEIF localizado com SBRC,0.01010101010101007,0.0004616805170821807
1157,338,Workshop Redes Dinamicas Sistemas P P WP P,0.010101010101010095,0.00046168051708218177
1158,338,Workshop Refactoring Tools WRT,0.010101010101010095,0.00046168051708218177
1159,338,Workshop sobre Desempenho Sistemas Computacionais Comunicacao WPerformance,0.010101010101010095,0.00046168051708218177
1160,338,Workshop sobre Educacao Computacao,0.010101010101010095,0.00046168051708218177
1161,338,Workshop sobre Educacao Computacao WEI,0.010101010101010095,0.00046168051708218177
1162,338,Workshop sobre Sistemas Software Autonomos,0.01010101010101007,0.0004616805170821807
1163,338,Workshop sobre Sistemas Software Autonomos Autosoft Congresso Brasileiro Software Teoria Pratica,0.010101010101010144,0.00046168051708218405
1164,338,Workshop sobre Sistemas Software Autonomos Autosoft Congresso Brasileiro Software Teoria Pratica CBSoft,0.01010101010101007,0.0004616805170821807
1165,338,Workshop Teses Dissertacoes Banco Dados,0.010101010101010144,0.00046168051708218405
1166,338,Workshop Teses Dissertacoes Engenharia Software,0.010101010101010095,0.00046168051708218177
1167,338,Workshop Teses Dissertacoes Engenharia Software CBSoft,0.010101010101010144,0.00046168051708218405
1168,338,Workshop Teses Dissertacoes Engenharia Software WTDSoft,0.010101010101010095,0.00046168051708218177
1169,338,Workshop Teses Dissertacoes SIBGRAPI,0.010101010101010095,0.00046168051708218177
1170,338,Workshop Teses Dissertacos Bancos Dados,0.010101010101010144,0.00046168051708218405
1171,338,Workshop Theory Practice Provenance TaPP,0.010101010101010144,0.00046168051708218405
1172,338,Workshop Theses Dissertations SIBGRAPI,0.010101010101010095,0.00046168051708218177
1173,338,Workshop Undergraduate Works SIBGRAPI,0.010101010101010095,0.00046168051708218177
1174,338,Workshop Urban Networking conjunction with ACM CoNEXT,0.010101010101010095,0.00046168051708218177
1175,338,Workshop Virtualization,0.010101010101010095,0.00046168051708218177
1176,338,Workshops Sibgrapi Interactive Graphics Visualization Industry Driven Applied Exploratory Research,0.01010101010101007,0.0004616805170821807
1177,338,World Congress Communication Arts,0.010101010101010095,0.00046168051708218177
1178,338,World Journal Radiology,0.010101010101010095,0.00046168051708218177
1179,338,WORLDCOMP IKE International conference Information Knowledge Engineering,0.010101010101010144,0.00046168051708218405
1180,338,WORLDCOMP International Conference Frontiers Education Computer Science Computer Engineering,0.010101010101010144,0.00046168051708218405
1181,338,WOSES Workshop olhar sociotecnico sobre Eng conjunto com SBQS Simposio Brasileiro Qualidade Software,0.010101010101010144,0.00046168051708218405
1182,338,WP P Workshop Dynamic Networks Peer Peer Systems,0.010101010101010144,0.00046168051708218405
1183,338,WPerformance Workshop Desempenho Sistemas Computacionais Comunicacao,0.010101010101010095,0.00046168051708218177
1184,338,WWW Internet Conferencia IADIS Ibero Americana,0.01010101010101007,0.0004616805170821807
1185,338,XXXo Simposio Brasileiro Redes Computadores Sistemas Distribuidos SBRC,0.010101010101010095,0.00046168051708218177
